src_port,dst_port,window_size,tcp_flags,packet_size,num_options,has_MSS,has_WScale,has_NOP,has_SAckOK,has_Timestamp,has_UTO,has_EOL,mss_value,has_standard_mss,wscale_value,timestamp_val,timestamp_echo,has_zero_timestamp,option_sequence_hash,has_4_options,has_5_options,src_port_range,dst_port_range,avg_interval,std_interval,min_interval,max_interval,interval_regularity,interval_coefficient_variation,pattern_diversity,total_syn_packets,label,pcap_file
59511,443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
43417,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56953,8443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
58418,80,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
51124,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,1487758,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
48413,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,4111551,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
33450,443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
60258,443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,7970738,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
35698,8080,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
47667,22,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,6377581,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
52796,143,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,9502939,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
60403,22,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,8652138,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
60570,443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56727,8080,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,5565285,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
61784,3306,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,6021563,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
63223,110,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
62098,22,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,2847527,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
41922,3306,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56633,443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
64341,8443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
52465,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,4229536,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
57703,443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
33193,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,4366218,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
38926,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
53130,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,4607605,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
40805,443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
58461,110,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
46889,27017,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
59826,993,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,8434792,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
44429,27017,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
41922,22,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
53117,443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,8706135,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
54817,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,9492543,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
34860,8443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,6909145,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
37453,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2787252,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
55659,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,1215829,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
55387,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
34198,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
35396,27017,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,3861742,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
64233,80,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
35442,110,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
37413,21,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,1675408,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
36714,3306,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
45500,8443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,1163463,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
61890,5432,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,9541373,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
62742,110,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,5796290,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
60669,993,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2970784,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
35436,8080,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,8348238,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
38018,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
55800,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,4995901,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
59952,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,3812766,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
60142,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
61058,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,2862894,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
64457,53,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,6404179,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
42726,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,6157165,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
65034,21,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,5741741,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
58813,53,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,9868402,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
41867,53,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,1058388,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
45938,8443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,5260596,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
40728,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,4073790,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
36938,3389,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
55517,3389,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
46467,21,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
57423,8080,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2837744,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
63762,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,8141735,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
51131,8080,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
53937,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,7615027,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
40314,8080,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
48121,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,2337070,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
32939,80,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,5782409,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
49434,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,1774200,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
59833,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
37860,8443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,9746082,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
42354,5432,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,3927390,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
61777,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,9299117,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
58632,993,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,4557816,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
33487,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,6152340,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
45489,443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
63172,8080,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,9509345,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56098,8443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
55915,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
34740,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
62525,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,3376924,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
61195,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,3836886,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
37124,443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
59017,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,1441545,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
57129,22,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,4460896,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
52872,53,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,6403646,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
58139,443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
63713,443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56531,53,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
44184,993,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7705150,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
46005,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,2801533,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
